modality,window_size,start_unit,end_unit,positions,sample_index,sample_id,baseline,class_probability,hybrid_final_intensity,classification_probability_drop,regression_absolute_delta,positive_classification_drop,combined_raw_score,combined_score
A,1,12,12,13,15,15,zero,0.7929093241691589,0.9055169602870942,0.00450444221496582,0.02208514451980592,0.00450444221496582,0.008185299634933474,0.00403838221613715
A,1,13,13,14,15,15,zero,0.7909825444221497,0.8954862747430802,0.006431221961975098,0.032115830063819906,0.006431221961975098,0.011783860305945082,0.005813804505564672
A,1,14,14,15,15,15,zero,0.78852778673172,0.8963662649631501,0.008885979652404785,0.031235839843750002,0.008885979652404785,0.014091952959696452,0.006952548441868
A,1,15,15,16,15,15,zero,0.7899450063705444,0.8955743489503861,0.007468760013580322,0.03202775585651396,0.007468760013580322,0.012806719322999316,0.006318452575680302
A,1,16,16,17,15,15,zero,0.7925398349761963,0.8954862747430802,0.004873931407928467,0.032115830063819906,0.004873931407928467,0.010226569751898451,0.005045483886979107
A,1,17,17,18,15,15,zero,0.7939585447311401,0.8961022571563722,0.003455221652984619,0.031499847650527935,0.003455221652984619,0.00870519626140594,0.004294883674143112
A,1,18,18,19,15,15,zero,0.7906548380851746,0.8912629016876221,0.006758928298950195,0.03633920311927796,0.006758928298950195,0.012815462152163188,0.006322766026303835
A,1,19,19,20,15,15,zero,0.7938214540481567,0.9049010852813721,0.0035923123359680176,0.022701019525527943,0.0035923123359680176,0.007375815590222675,0.0036390069805067654
A,1,20,20,21,15,15,zero,0.790448009967804,0.8966301653623582,0.006965756416320801,0.030971939444541907,0.006965756416320801,0.012127746323744453,0.005983467589458667
A,2,0,1,1|2,15,15,zero,0.7782825827598572,0.8572993929028512,0.019131183624267578,0.07030271190404891,0.019131183624267578,0.030848302274942396,0.015219630418106625
A,2,1,2,2|3,15,15,zero,0.7790651917457581,0.8536918948531151,0.0183485746383667,0.07391020995378494,0.0183485746383667,0.030666942963997523,0.015130153154143691
A,2,2,3,3|4,15,15,zero,0.7826446294784546,0.8580913089156151,0.014769136905670166,0.06951079589128495,0.014769136905670166,0.026354269554217657,0.013002408981195753
A,2,3,4,4|5,15,15,zero,0.7842838168144226,0.8679899905562402,0.013129949569702148,0.05961211425065993,0.013129949569702148,0.023065301944812135,0.011379730655946841
A,2,4,5,5|6,15,15,zero,0.7826567888259888,0.8731372835278511,0.014756977558135986,0.05446482127904895,0.014756977558135986,0.02383444777131081,0.011759204220248877
A,2,5,6,6|7,15,15,zero,0.7833647131919861,0.8763048938751221,0.014049053192138672,0.05129721093177797,0.014049053192138672,0.022598588347435,0.011149468115082321
A,2,6,7,7|8,15,15,zero,0.7854358553886414,0.8760408860683442,0.011977910995483398,0.0515612187385559,0.011977910995483398,0.020571447451909385,0.010149337379836303
A,2,7,8,8|9,15,15,zero,0.7850294709205627,0.8703656848907471,0.012384295463562012,0.057236419916153025,0.012384295463562012,0.02192369878292085,0.010816497773525285
A,2,8,9,9|10,15,15,zero,0.7846224308013916,0.8719054798126221,0.012791335582733154,0.055696624994277966,0.012791335582733154,0.022074106415112815,0.010890704404205368
A,2,9,10,10|11,15,15,zero,0.784570574760437,0.8723453675150872,0.012843191623687744,0.05525673729181291,0.012843191623687744,0.022052647838989893,0.01088011738405175
A,2,10,11,11|12,15,15,zero,0.7852634191513062,0.8697937395811082,0.012150347232818604,0.05780836522579191,0.012150347232818604,0.021785074770450587,0.01074810482865369
A,2,11,12,12|13,15,15,zero,0.7875472903251648,0.8782406468033791,0.009866476058959961,0.049361458003520986,0.009866476058959961,0.01809338572621346,0.008926735783087072
A,2,12,13,13|14,15,15,zero,0.7869517207145691,0.8790325091123581,0.010462045669555664,0.048569595694542,0.010462045669555664,0.018556978285312664,0.009155458496939802
A,2,13,14,14|15,15,15,zero,0.7827833294868469,0.8714655384063721,0.014630436897277832,0.056136566400528,0.014630436897277832,0.023986531297365832,0.011834237686875665
