sample_index,sample_id,baseline,modality,position,is_valid_non_special,TEXT_MISSING_OOD_CAUTION,signed_classification_score,absolute_classification_sensitivity,support_classification_score,regression_score,normalized_support_cls,normalized_regression,combined_score,combined_score_w1,combined_score_w3,combined_score_w5
1,-qDkUB0GgYY$_$5,zero,T,11,True,False,-0.3034179312499999,0.3034179312499999,0.0,0.08255208333333323,0.0,0.023966129885839554,0.011983064942919777,0.00293132328308203,0.010969914195720654,0.015038419319429194
1,-qDkUB0GgYY$_$5,zero,T,12,True,False,-0.4090494416666665,0.4090494416666665,0.0,0.10562499999999993,0.0,0.030664549784531637,0.015332274892265818,0.012562814070351761,0.013033561420658195,0.01760702524698134
1,-qDkUB0GgYY$_$5,zero,T,13,True,False,-0.43776037916666655,0.43776037916666655,0.0,0.1176822916666666,0.0,0.03416496560066531,0.017082482800332654,0.01214405360134006,0.01558596719887042,0.01938529088913282
1,-qDkUB0GgYY$_$5,zero,T,14,True,False,-0.5611002229166666,0.5611002229166666,0.0,0.15018229166666658,0.0,0.0436002116882135,0.02180010584410675,0.019681742043551043,0.021451069838166623,0.022590559824368833
1,-qDkUB0GgYY$_$5,zero,T,15,True,False,-0.6185872020833333,0.6185872020833333,0.0,0.16307291666666662,0.0,0.047342556891207394,0.023671278445603697,0.014656616415410387,0.023894862604540035,0.02588364434687158
1,-qDkUB0GgYY$_$5,zero,T,16,True,False,-0.8062499624999999,0.8062499624999999,0.0,0.2082552083333332,0.0,0.06045966583503439,0.030229832917517196,0.038944723618090385,0.028239383078092768,0.029286498353457747
1,-qDkUB0GgYY$_$5,zero,T,17,True,False,-0.6539387645833332,0.6539387645833332,0.0,0.17841145833333327,0.0,0.051795569668103135,0.025897784834051567,0.010050251256281433,0.02758770500705985,0.0289132821075741
1,-qDkUB0GgYY$_$5,zero,T,18,True,False,-0.7603840770833332,0.7603840770833332,0.0,0.2013541666666666,0.0,0.058456188100098304,0.029228094050049152,0.033082077051926326,0.02992288476159445,0.027749725576289797
1,-qDkUB0GgYY$_$5,zero,T,19,True,False,-0.6339843374999998,0.6339843374999998,0.0,0.1687760416666666,0.0,0.04899826113253195,0.024499130566265976,0.02470686767169182,0.025849896817638763,0.023534577387486277
1,-qDkUB0GgYY$_$5,zero,T,20,True,False,-0.4999023062499999,0.4999023062499999,0.0,0.13135416666666652,0.0,0.03813411960384061,0.019067059801920305,0.022194304857621375,0.019007277071793206,0.018287596048298566
1,-qDkUB0GgYY$_$5,zero,T,21,True,False,-0.23430985833333323,0.26360674166666664,0.014648441666666678,0.06833333333333326,0.01895135713523925,0.019838209722537224,0.019394783428888236,0.0020938023450586267,0.033466574646534505,0.011920965971459923
1,-qDkUB0GgYY$_$5,zero,T,22,True,False,-0.07871089999999989,0.17929687916666667,0.05029298958333339,0.0474479166666666,0.06506633460960531,0.013774854464353205,0.039420594536979256,0.08691896215694228,0.03358972505614298,0.008430296377607017
1,-qDkUB0GgYY$_$5,zero,T,23,True,False,-0.06370438958333323,0.13597005625,0.03613283333333339,0.03635416666666663,0.04674669458979387,0.010554169501776664,0.028650432045785268,0.04745684492679901,0.03358972505614298,0.006520307354555428
1,-qDkUB0GgYY$_$5,zero,T,24,True,False,-0.19938147291666652,0.20719398124999988,0.003906254166666678,0.05437499999999998,0.0050536991891754045,0.01578589249262872,0.010419795840902062,0.01214405360134006,0.013754083395380166,0.007047200878155869
1,-qDkUB0GgYY$_$5,zero,T,25,True,False,-0.24091793124999988,0.24091793124999988,0.0,0.06364583333333329,0.0,0.01847735692144855,0.009238678460724275,0.007956448911222805,0.011132833713478871,0.00829857299670691
