sample_index,sample_id,baseline,main_modality,comparison,n_candidates,top20_k,top20_jaccard,position_spearman
84,237009$_$12,missing,T,w1_vs_w5,45,9,0.2,0.26905593312225895
85,237009$_$4,missing,T,w1_vs_w3,19,4,0.6,0.7950856403849942
85,237009$_$4,missing,T,w3_vs_w5,19,4,0.3333333333333333,0.46315789473684205
85,237009$_$4,missing,T,w1_vs_w5,19,4,0.3333333333333333,0.32470384872234864
86,237009$_$7,missing,T,w1_vs_w3,8,2,0.0,0.4285714285714286
86,237009$_$7,missing,T,w3_vs_w5,8,2,0.0,0.6347419188140273
86,237009$_$7,missing,T,w1_vs_w5,8,2,0.3333333333333333,0.11976262619132588
87,237009$_$9,missing,T,w1_vs_w3,12,3,0.5,0.5664335664335665
87,237009$_$9,missing,T,w3_vs_w5,12,3,0.2,0.6993006993006995
87,237009$_$9,missing,T,w1_vs_w5,12,3,0.0,0.6153846153846154
88,241629$_$10,missing,T,w1_vs_w3,18,4,0.3333333333333333,0.5211558307533539
88,241629$_$10,missing,T,w3_vs_w5,18,4,0.6,0.826625386996904
88,241629$_$10,missing,T,w1_vs_w5,18,4,0.3333333333333333,0.3457172342621259
89,241629$_$0,missing,T,w1_vs_w3,13,3,0.2,0.6263736263736264
89,241629$_$0,missing,T,w3_vs_w5,13,3,0.2,0.8516483516483516
89,241629$_$0,missing,T,w1_vs_w5,13,3,0.2,0.510989010989011
90,241629$_$3,missing,T,w1_vs_w3,28,6,0.2,0.5839036408431427
90,241629$_$3,missing,T,w3_vs_w5,28,6,0.3333333333333333,0.8781823159047359
90,241629$_$3,missing,T,w1_vs_w5,28,6,0.09090909090909091,0.43594306049822074
91,241629$_$5,missing,T,w1_vs_w3,27,6,0.2,0.15934065934065933
91,241629$_$5,missing,T,w3_vs_w5,27,6,0.7142857142857143,0.6196581196581197
91,241629$_$5,missing,T,w1_vs_w5,27,6,0.2,-0.07753357753357752
92,241629$_$8,missing,T,w1_vs_w3,48,10,0.42857142857142855,0.3998588471569399
92,241629$_$8,missing,T,w3_vs_w5,48,10,0.6666666666666666,0.9094363180812743
92,241629$_$8,missing,T,w1_vs_w5,48,10,0.3333333333333333,0.3838844823086675
93,243646$_$11,missing,T,w1_vs_w3,19,4,0.14285714285714285,0.06491228070175438
93,243646$_$11,missing,T,w3_vs_w5,19,4,0.6,0.743859649122807
93,243646$_$11,missing,T,w1_vs_w5,19,4,0.14285714285714285,-0.08070175438596491
94,243646$_$12,missing,V,w1_vs_w3,48,10,0.25,0.40952364032088034
94,243646$_$12,missing,V,w3_vs_w5,48,10,0.8181818181818182,0.7294194286539919
94,243646$_$12,missing,V,w1_vs_w5,48,10,0.3333333333333333,0.362196271702133
95,243646$_$9,missing,V,w1_vs_w3,1,1,1.0,0.0
95,243646$_$9,missing,V,w3_vs_w5,1,1,1.0,0.0
95,243646$_$9,missing,V,w1_vs_w5,1,1,1.0,0.0
96,243646$_$8,missing,A,w1_vs_w3,12,3,0.5,0.8671328671328673
96,243646$_$8,missing,A,w3_vs_w5,12,3,0.0,0.6643356643356644
96,243646$_$8,missing,A,w1_vs_w5,12,3,0.2,0.6783216783216784
97,247318$_$12,missing,T,w1_vs_w3,13,3,0.5,0.6822564913721044
97,247318$_$12,missing,T,w3_vs_w5,13,3,0.5,0.9835164835164836
97,247318$_$12,missing,T,w1_vs_w5,13,3,0.5,0.6327378750628389
98,247318$_$1,missing,T,w1_vs_w3,16,4,0.3333333333333333,0.4650479551871556
98,247318$_$1,missing,T,w3_vs_w5,16,4,0.6,0.9352941176470588
98,247318$_$1,missing,T,w1_vs_w5,16,4,0.14285714285714285,0.31788088076084053
99,247318$_$3,missing,T,w1_vs_w3,5,1,0.0,-0.3
99,247318$_$3,missing,T,w3_vs_w5,5,1,0.0,0.0
99,247318$_$3,missing,T,w1_vs_w5,5,1,0.0,0.0
100,247318$_$2,missing,T,w1_vs_w3,17,4,0.6,0.5857843137254902
100,247318$_$2,missing,T,w3_vs_w5,17,4,1.0,0.8676470588235294
100,247318$_$2,missing,T,w1_vs_w5,17,4,0.6,0.6960784313725491
101,247318$_$5,missing,T,w1_vs_w3,19,4,0.3333333333333333,0.6491228070175438
101,247318$_$5,missing,T,w3_vs_w5,19,4,0.6,0.5578947368421052
101,247318$_$5,missing,T,w1_vs_w5,19,4,0.14285714285714285,0.2210526315789474
102,247318$_$7,missing,T,w1_vs_w3,6,2,0.3333333333333333,0.6
102,247318$_$7,missing,T,w3_vs_w5,6,2,0.0,0.50709255283711
102,247318$_$7,missing,T,w1_vs_w5,6,2,0.0,0.101418510567422
103,247318$_$6,missing,A,w1_vs_w3,5,1,0.0,-0.09999999999999999
103,247318$_$6,missing,A,w3_vs_w5,5,1,0.0,0.0
103,247318$_$6,missing,A,w1_vs_w5,5,1,1.0,0.0
104,252998$_$1,missing,T,w1_vs_w3,18,4,0.3333333333333333,0.7110423116615068
104,252998$_$1,missing,T,w3_vs_w5,18,4,0.3333333333333333,0.6635706914344685
104,252998$_$1,missing,T,w1_vs_w5,18,4,0.3333333333333333,0.413828689370485
105,252998$_$0,missing,T,w1_vs_w3,14,3,0.2,0.8206825648192402
105,252998$_$0,missing,T,w3_vs_w5,14,3,0.0,0.621978021978022
105,252998$_$0,missing,T,w1_vs_w5,14,3,0.5,0.6820686195548645
106,252998$_$5,missing,T,w1_vs_w3,41,9,0.38461538461538464,0.7115041224667019
106,252998$_$5,missing,T,w3_vs_w5,41,9,0.8,0.9486062717770036
106,252998$_$5,missing,T,w1_vs_w5,41,9,0.38461538461538464,0.60443438247508
107,252998$_$4,missing,T,w1_vs_w3,48,10,0.42857142857142855,0.6062481395566685
107,252998$_$4,missing,T,w3_vs_w5,48,10,0.6666666666666666,0.8315240990013025
107,252998$_$4,missing,T,w1_vs_w5,48,10,0.42857142857142855,0.4479548395076673
108,252998$_$7,missing,T,w1_vs_w3,37,8,0.45454545454545453,0.7005689900426741
108,252998$_$7,missing,T,w3_vs_w5,37,8,0.6,0.8423423423423424
108,252998$_$7,missing,T,w1_vs_w5,37,8,0.3333333333333333,0.4364627785680417
109,252998$_$8,missing,T,w1_vs_w3,11,3,0.2,-0.07272727272727274
109,252998$_$8,missing,T,w3_vs_w5,11,3,0.2,0.3545454545454546
109,252998$_$8,missing,T,w1_vs_w5,11,3,0.2,-0.39090909090909093
110,257247$_$10,missing,T,w1_vs_w3,8,2,0.3333333333333333,0.7857142857142858
110,257247$_$10,missing,T,w3_vs_w5,8,2,0.0,0.5269555552418339
110,257247$_$10,missing,T,w1_vs_w5,8,2,0.0,0.16766767666785626
111,257247$_$12,missing,T,w1_vs_w3,19,4,0.3333333333333333,0.7157894736842104
111,257247$_$12,missing,T,w3_vs_w5,19,4,0.14285714285714285,0.7982456140350876
111,257247$_$12,missing,T,w1_vs_w5,19,4,0.3333333333333333,0.5578947368421052
112,257247$_$2,missing,T,w1_vs_w3,18,4,0.3333333333333333,0.12899896800825592
112,257247$_$2,missing,T,w3_vs_w5,18,4,0.6,0.5789473684210527
112,257247$_$2,missing,T,w1_vs_w5,18,4,0.3333333333333333,0.15789473684210525
113,258654$_$1,missing,A,w1_vs_w3,48,10,0.8181818181818182,0.7606741219041212
113,258654$_$1,missing,A,w3_vs_w5,48,10,0.6666666666666666,0.8831641565425246
113,258654$_$1,missing,A,w1_vs_w5,48,10,0.6666666666666666,0.5935198196243106
114,258654$_$3,missing,A,w1_vs_w3,48,10,0.3333333333333333,0.6432739795052275
114,258654$_$3,missing,A,w3_vs_w5,48,10,0.6666666666666666,0.7010667527447428
114,258654$_$3,missing,A,w1_vs_w5,48,10,0.3333333333333333,0.28018962718144996
115,258654$_$4,missing,V,w1_vs_w3,15,3,0.5,0.657142857142857
115,258654$_$4,missing,V,w3_vs_w5,15,3,0.0,0.37499999999999994
115,258654$_$4,missing,V,w1_vs_w5,15,3,0.2,0.07857142857142857
116,266791$_$24,missing,T,w1_vs_w3,16,4,0.14285714285714285,0.5003680530494712
116,266791$_$24,missing,T,w3_vs_w5,16,4,0.3333333333333333,0.3235294117647059
116,266791$_$24,missing,T,w1_vs_w5,16,4,0.14285714285714285,-0.035320097862315616
117,266791$_$20,missing,T,w1_vs_w3,36,8,0.45454545454545453,0.8043758043758045
117,266791$_$20,missing,T,w3_vs_w5,36,8,0.7777777777777778,0.9588159588159589
117,266791$_$20,missing,T,w1_vs_w5,36,8,0.45454545454545453,0.7266409266409267
118,266791$_$21,missing,V,w1_vs_w3,48,10,0.25,0.4956151377120225
118,266791$_$21,missing,V,w3_vs_w5,48,10,0.6666666666666666,0.8603376227188597
118,266791$_$21,missing,V,w1_vs_w5,48,10,0.3333333333333333,0.2723101792339525
119,266791$_$23,missing,T,w1_vs_w3,34,7,0.4,0.7005347593582887
119,266791$_$23,missing,T,w3_vs_w5,34,7,0.75,0.8521008403361343
119,266791$_$23,missing,T,w1_vs_w5,34,7,0.4,0.5893048128342245
120,266791$_$29,missing,A,w1_vs_w3,3,1,1.0,0.0
120,266791$_$29,missing,A,w3_vs_w5,3,1,1.0,0.0
120,266791$_$29,missing,A,w1_vs_w5,3,1,1.0,0.0
121,266791$_$3,missing,A,w1_vs_w3,19,4,0.3333333333333333,0.687719298245614
121,266791$_$3,missing,A,w3_vs_w5,19,4,0.6,0.8228070175438595
121,266791$_$3,missing,A,w1_vs_w5,19,4,0.14285714285714285,0.4350877192982456
122,266791$_$5,missing,T,w1_vs_w3,32,7,0.2727272727272727,0.782258064516129
122,266791$_$5,missing,T,w3_vs_w5,32,7,0.4,0.939882697947214
122,266791$_$5,missing,T,w1_vs_w5,32,7,0.4,0.7265395894428152
123,266791$_$4,missing,T,w1_vs_w3,13,3,0.5,0.4175824175824176
123,266791$_$4,missing,T,w3_vs_w5,13,3,1.0,0.901098901098901
123,266791$_$4,missing,T,w1_vs_w5,13,3,0.5,0.35714285714285715
124,266791$_$6,missing,T,w1_vs_w3,36,8,0.45454545454545453,0.6607464607464608
124,266791$_$6,missing,T,w3_vs_w5,36,8,0.6,0.7683397683397685
124,266791$_$6,missing,T,w1_vs_w5,36,8,0.3333333333333333,0.39047619047619053
125,266791$_$8,missing,A,w1_vs_w3,11,3,0.5,0.8545454545454546
125,266791$_$8,missing,A,w3_vs_w5,11,3,1.0,0.9545454545454546
125,266791$_$8,missing,A,w1_vs_w5,11,3,0.5,0.8090909090909091
126,266791$_$11,missing,T,w1_vs_w3,11,3,0.5,0.6000000000000001
126,266791$_$11,missing,T,w3_vs_w5,11,3,0.5,0.9454545454545454
126,266791$_$11,missing,T,w1_vs_w5,11,3,0.5,0.5818181818181819
127,266791$_$14,missing,T,w1_vs_w3,26,6,0.7142857142857143,0.7059829059829059
127,266791$_$14,missing,T,w3_vs_w5,26,6,1.0,0.9070085470085469
127,266791$_$14,missing,T,w1_vs_w5,26,6,0.7142857142857143,0.5753846153846154
128,270254$_$23,missing,T,w1_vs_w3,17,4,0.6,0.33333333333333337
128,270254$_$23,missing,T,w3_vs_w5,17,4,0.6,0.8725490196078433
128,270254$_$23,missing,T,w1_vs_w5,17,4,0.3333333333333333,0.32843137254901966
129,270254$_$0,missing,T,w1_vs_w3,18,4,0.3333333333333333,0.6491228070175438
129,270254$_$0,missing,T,w3_vs_w5,18,4,0.6,0.7791537667698658
129,270254$_$0,missing,T,w1_vs_w5,18,4,0.3333333333333333,0.541795665634675
130,270254$_$6,missing,T,w1_vs_w3,32,7,0.75,0.784824046920821
130,270254$_$6,missing,T,w3_vs_w5,32,7,0.75,0.8189149560117301
130,270254$_$6,missing,T,w1_vs_w5,32,7,0.5555555555555556,0.6114369501466276
131,270254$_$8,missing,T,w1_vs_w3,24,5,0.25,0.5608695652173912
131,270254$_$8,missing,T,w3_vs_w5,24,5,0.42857142857142855,0.9208695652173912
131,270254$_$8,missing,T,w1_vs_w5,24,5,0.25,0.508695652173913
132,270254$_$11,missing,A,w1_vs_w3,6,2,0.0,-0.2571428571428572
132,270254$_$11,missing,A,w3_vs_w5,6,2,0.3333333333333333,0.8451542547285165
132,270254$_$11,missing,A,w1_vs_w5,6,2,0.3333333333333333,-0.06761234037828133
133,270254$_$14,missing,T,w1_vs_w3,10,2,0.3333333333333333,0.5272727272727272
133,270254$_$14,missing,T,w3_vs_w5,10,2,0.3333333333333333,0.9030303030303028
133,270254$_$14,missing,T,w1_vs_w5,10,2,0.3333333333333333,0.32121212121212117
134,270254$_$16,missing,T,w1_vs_w3,15,3,0.5,0.7428571428571428
134,270254$_$16,missing,T,w3_vs_w5,15,3,0.5,0.8678571428571429
134,270254$_$16,missing,T,w1_vs_w5,15,3,0.5,0.475
135,272624$_$10,missing,A,w1_vs_w3,48,10,0.6666666666666666,0.6502311140889556
135,272624$_$10,missing,A,w3_vs_w5,48,10,0.5384615384615384,0.6687293057591055
135,272624$_$10,missing,A,w1_vs_w5,48,10,0.3333333333333333,0.31842056064125146
136,272624$_$13,missing,T,w1_vs_w3,37,8,0.3333333333333333,0.5160066542996737
136,272624$_$13,missing,T,w3_vs_w5,37,8,0.45454545454545453,0.6680891417733522
136,272624$_$13,missing,T,w1_vs_w5,37,8,0.14285714285714285,0.28147973283718414
137,272624$_$12,missing,T,w1_vs_w3,22,5,0.25,0.4850367024280069
137,272624$_$12,missing,T,w3_vs_w5,22,5,1.0,0.979672501411632
137,272624$_$12,missing,T,w1_vs_w5,22,5,0.25,0.461321287408244
138,272624$_$16,missing,A,w1_vs_w3,48,10,0.5384615384615384,0.6205849838651845
138,272624$_$16,missing,A,w3_vs_w5,48,10,0.8181818181818182,0.8015851521106071
138,272624$_$16,missing,A,w1_vs_w5,48,10,0.5384615384615384,0.4061347524032153
139,272624$_$18,missing,T,w1_vs_w3,36,8,0.23076923076923078,0.4612909463184893
139,272624$_$18,missing,T,w3_vs_w5,36,8,0.45454545454545453,0.4504504504504505
139,272624$_$18,missing,T,w1_vs_w5,36,8,0.14285714285714285,-0.08996717954146877
140,272624$_$2,missing,T,w1_vs_w3,46,10,0.42857142857142855,0.5252444374947981
140,272624$_$2,missing,T,w3_vs_w5,46,10,0.42857142857142855,0.6582176996608079
140,272624$_$2,missing,T,w1_vs_w5,46,10,0.1111111111111111,0.1959103151477955
141,272624$_$6,missing,A,w1_vs_w3,35,7,0.4,0.6112044817927171
141,272624$_$6,missing,A,w3_vs_w5,35,7,0.5555555555555556,0.8750700280112044
141,272624$_$6,missing,A,w1_vs_w5,35,7,0.4,0.49019607843137253
142,272624$_$9,missing,A,w1_vs_w3,47,10,0.42857142857142855,0.4680901630842776
142,272624$_$9,missing,A,w3_vs_w5,47,10,0.5384615384615384,0.39246068455134137
142,272624$_$9,missing,A,w1_vs_w5,47,10,0.25,0.07197826487970843
143,272624$_$8,missing,T,w1_vs_w3,43,9,0.2,0.43953637664881673
143,272624$_$8,missing,T,w3_vs_w5,43,9,0.6363636363636364,0.8536695862277256
143,272624$_$8,missing,T,w1_vs_w5,43,9,0.2,0.3635745840171883
144,273539$_$3,missing,T,w1_vs_w3,30,6,0.09090909090909091,0.250778822407992
144,273539$_$3,missing,T,w3_vs_w5,30,6,0.5,0.8723025583982202
144,273539$_$3,missing,T,w1_vs_w5,30,6,0.2,0.2578994278357256
145,273539$_$2,missing,T,w1_vs_w3,3,1,1.0,0.0
145,273539$_$2,missing,T,w3_vs_w5,3,1,1.0,0.0
145,273539$_$2,missing,T,w1_vs_w5,3,1,1.0,0.0
146,273539$_$9,missing,T,w1_vs_w3,46,10,0.17647058823529413,0.23649149183589052
146,273539$_$9,missing,T,w3_vs_w5,46,10,0.6666666666666666,0.8880049337033612
146,273539$_$9,missing,T,w1_vs_w5,46,10,0.1111111111111111,0.11534665877233054
147,290546$_$3,missing,T,w1_vs_w3,23,5,0.42857142857142855,0.5355731225296443
147,290546$_$3,missing,T,w3_vs_w5,23,5,0.6666666666666666,0.6976284584980238
147,290546$_$3,missing,T,w1_vs_w5,23,5,0.25,0.33300395256917
148,290546$_$5,missing,T,w1_vs_w3,33,7,0.4,0.4669117647058824
148,290546$_$5,missing,T,w3_vs_w5,33,7,0.75,0.6828208556149733
148,290546$_$5,missing,T,w1_vs_w5,33,7,0.4,0.19819518716577542
149,290546$_$7,missing,T,w1_vs_w3,48,10,0.25,0.5680788125955605
149,290546$_$7,missing,T,w3_vs_w5,48,10,0.6666666666666666,0.9139957123348598
149,290546$_$7,missing,T,w1_vs_w5,48,10,0.3333333333333333,0.39513677811550146
150,290546$_$6,missing,T,w1_vs_w3,8,2,0.3333333333333333,0.8333333333333335
150,290546$_$6,missing,T,w3_vs_w5,8,2,0.0,0.670670706671425
150,290546$_$6,missing,T,w1_vs_w5,8,2,0.0,0.3592878785739777
151,2S00zYaVrtc$_$10,missing,T,w1_vs_w3,18,4,0.6,0.46955624355005166
151,2S00zYaVrtc$_$10,missing,T,w3_vs_w5,18,4,1.0,0.8823529411764706
151,2S00zYaVrtc$_$10,missing,T,w1_vs_w5,18,4,0.6,0.43653250773993807
152,2S00zYaVrtc$_$12,missing,T,w1_vs_w3,17,4,0.3333333333333333,0.5122549019607844
152,2S00zYaVrtc$_$12,missing,T,w3_vs_w5,17,4,0.6,0.7941176470588236
152,2S00zYaVrtc$_$12,missing,T,w1_vs_w5,17,4,0.14285714285714285,0.18137254901960786
153,2S00zYaVrtc$_$20,missing,T,w1_vs_w3,16,4,0.3333333333333333,0.4970588235294117
153,2S00zYaVrtc$_$20,missing,T,w3_vs_w5,16,4,0.3333333333333333,0.6970588235294117
153,2S00zYaVrtc$_$20,missing,T,w1_vs_w5,16,4,0.0,0.07941176470588236
154,2S00zYaVrtc$_$17,missing,T,w1_vs_w3,18,4,0.6,0.8142414860681115
154,2S00zYaVrtc$_$17,missing,T,w3_vs_w5,18,4,1.0,0.8121775025799793
154,2S00zYaVrtc$_$17,missing,T,w1_vs_w5,18,4,0.6,0.5562435500515995
155,2S00zYaVrtc$_$5,missing,T,w1_vs_w3,25,5,1.0,0.6923076923076923
155,2S00zYaVrtc$_$5,missing,T,w3_vs_w5,25,5,1.0,0.8115384615384615
155,2S00zYaVrtc$_$5,missing,T,w1_vs_w5,25,5,1.0,0.5053846153846154
156,2S00zYaVrtc$_$4,missing,T,w1_vs_w3,20,4,0.6,0.7593984962406014
156,2S00zYaVrtc$_$4,missing,T,w3_vs_w5,20,4,1.0,0.8872180451127819
156,2S00zYaVrtc$_$4,missing,T,w1_vs_w5,20,4,0.6,0.5578947368421052
157,2Xt31_d0XEE$_$2,missing,T,w1_vs_w3,24,5,0.42857142857142855,0.6686956521739129
157,2Xt31_d0XEE$_$2,missing,T,w3_vs_w5,24,5,0.6666666666666666,0.7278260869565217
157,2Xt31_d0XEE$_$2,missing,T,w1_vs_w5,24,5,0.25,0.41478260869565214
158,31474$_$11,missing,T,w1_vs_w3,7,2,0.3333333333333333,0.14285714285714288
158,31474$_$11,missing,T,w3_vs_w5,7,2,1.0,0.8894991799933215
158,31474$_$11,missing,T,w1_vs_w5,7,2,0.3333333333333333,0.18531232916527532
159,31474$_$14,missing,T,w1_vs_w3,16,4,0.3333333333333333,0.3941176470588235
159,31474$_$14,missing,T,w3_vs_w5,16,4,0.6,0.7705882352941176
159,31474$_$14,missing,T,w1_vs_w5,16,4,0.3333333333333333,0.27941176470588236
160,31474$_$0,missing,T,w1_vs_w3,23,5,0.6666666666666666,0.6225296442687748
160,31474$_$0,missing,T,w3_vs_w5,23,5,0.25,0.7618577075098815
160,31474$_$0,missing,T,w1_vs_w5,23,5,0.25,0.4436758893280633
161,31474$_$3,missing,T,w1_vs_w3,25,5,0.1111111111111111,0.4915384615384616
161,31474$_$3,missing,T,w3_vs_w5,25,5,0.6666666666666666,0.78
161,31474$_$3,missing,T,w1_vs_w5,25,5,0.1111111111111111,0.3815384615384615
162,31474$_$6,missing,T,w1_vs_w3,16,4,0.14285714285714285,0.19117647058823528
162,31474$_$6,missing,T,w3_vs_w5,16,4,0.6,0.9441176470588234
162,31474$_$6,missing,T,w1_vs_w5,16,4,0.14285714285714285,0.11176470588235293
163,31474$_$9,missing,T,w1_vs_w3,8,2,0.3333333333333333,0.880952380952381
163,31474$_$9,missing,T,w3_vs_w5,8,2,0.3333333333333333,0.9101959590540767
163,31474$_$9,missing,T,w1_vs_w5,8,2,0.3333333333333333,0.7425282823862205
164,31474$_$8,missing,T,w1_vs_w3,8,2,0.3333333333333333,0.880952380952381
164,31474$_$8,missing,T,w3_vs_w5,8,2,0.0,0.6347419188140273
164,31474$_$8,missing,T,w1_vs_w5,8,2,0.3333333333333333,0.730552019767088
165,32681$_$1,missing,T,w1_vs_w3,21,5,0.42857142857142855,0.4584415584415585
165,32681$_$1,missing,T,w3_vs_w5,21,5,0.6666666666666666,0.8844155844155844
165,32681$_$1,missing,T,w1_vs_w5,21,5,0.25,0.3051948051948052
166,32681$_$3,missing,T,w1_vs_w3,39,8,0.45454545454545453,0.4588521128883097
166,32681$_$3,missing,T,w3_vs_w5,39,8,0.6,0.8589068825910932
166,32681$_$3,missing,T,w1_vs_w5,39,8,0.3333333333333333,0.34588521282580065
167,32681$_$5,missing,T,w1_vs_w3,39,8,0.23076923076923078,0.5815107807867212
167,32681$_$5,missing,T,w3_vs_w5,39,8,0.6,0.6987854251012147
167,32681$_$5,missing,T,w1_vs_w5,39,8,0.23076923076923078,0.36249496695393735
168,32681$_$6,missing,T,w1_vs_w3,28,6,0.3333333333333333,0.36015325670498083
168,32681$_$6,missing,T,w3_vs_w5,28,6,0.5,0.8385331143951834
168,32681$_$6,missing,T,w1_vs_w5,28,6,0.3333333333333333,0.2714833059660646
169,33170$_$1,missing,T,w1_vs_w3,48,10,0.3333333333333333,0.5886120618778117
169,33170$_$1,missing,T,w3_vs_w5,48,10,0.8181818181818182,0.8290273556231004
169,33170$_$1,missing,T,w1_vs_w5,48,10,0.3333333333333333,0.3735547961861951
170,33170$_$3,missing,T,w1_vs_w3,34,7,0.4,0.6817938747073524
170,33170$_$3,missing,T,w3_vs_w5,34,7,0.5555555555555556,0.9281894576012223
170,33170$_$3,missing,T,w1_vs_w5,34,7,0.4,0.6122698466948366
171,33170$_$4,missing,T,w1_vs_w3,33,7,0.4,0.6165803194931789
171,33170$_$4,missing,T,w3_vs_w5,33,7,0.4,0.733957219251337
171,33170$_$4,missing,T,w1_vs_w5,33,7,0.2727272727272727,0.4150091985095048
172,3MFNIag0wNE$_$12,missing,V,w1_vs_w3,48,10,0.42857142857142855,0.48511554588871625
172,3MFNIag0wNE$_$12,missing,V,w3_vs_w5,48,10,0.42857142857142855,0.9071162962684803
172,3MFNIag0wNE$_$12,missing,V,w1_vs_w5,48,10,0.25,0.3739940014762224
173,3MFNIag0wNE$_$14,missing,T,w1_vs_w3,33,7,0.16666666666666666,0.5013787934276253
173,3MFNIag0wNE$_$14,missing,T,w3_vs_w5,33,7,0.5555555555555556,0.6066176470588236
173,3MFNIag0wNE$_$14,missing,T,w1_vs_w5,33,7,0.16666666666666666,0.25152502803619203
174,3MFNIag0wNE$_$16,missing,T,w1_vs_w3,22,5,0.42857142857142855,0.48390739695087526
174,3MFNIag0wNE$_$16,missing,T,w3_vs_w5,22,5,0.6666666666666666,0.9265951439864484
174,3MFNIag0wNE$_$16,missing,T,w1_vs_w5,22,5,0.42857142857142855,0.5098814229249012
175,3MFNIag0wNE$_$7,missing,A,w1_vs_w3,19,4,1.0,0.8017543859649122
175,3MFNIag0wNE$_$7,missing,A,w3_vs_w5,19,4,0.6,0.8649122807017543
175,3MFNIag0wNE$_$7,missing,A,w1_vs_w5,19,4,0.6,0.6000000000000001
176,3V2qm0rw920$_$11,missing,T,w1_vs_w3,20,4,1.0,0.4781954887218045
176,3V2qm0rw920$_$11,missing,T,w3_vs_w5,20,4,0.6,0.8225563909774435
176,3V2qm0rw920$_$11,missing,T,w1_vs_w5,20,4,0.6,0.34586466165413526
177,3V2qm0rw920$_$13,missing,T,w1_vs_w3,29,6,0.7142857142857143,0.7039408866995073
177,3V2qm0rw920$_$13,missing,T,w3_vs_w5,29,6,0.7142857142857143,0.8763546798029554
177,3V2qm0rw920$_$13,missing,T,w1_vs_w5,29,6,0.5,0.5684729064039408
178,3V2qm0rw920$_$3,missing,T,w1_vs_w3,15,3,0.2,0.25558544611495526
178,3V2qm0rw920$_$3,missing,T,w3_vs_w5,15,3,0.0,0.30357142857142855
178,3V2qm0rw920$_$3,missing,T,w1_vs_w5,15,3,0.2,0.4110814867583197
179,3j94B0pzSVs$_$12,missing,T,w1_vs_w3,12,3,0.5,0.6503496503496504
179,3j94B0pzSVs$_$12,missing,T,w3_vs_w5,12,3,1.0,1.0
179,3j94B0pzSVs$_$12,missing,T,w1_vs_w5,12,3,0.5,0.6503496503496504
180,3j94B0pzSVs$_$17,missing,T,w1_vs_w3,22,5,0.25,0.5211744776962168
180,3j94B0pzSVs$_$17,missing,T,w3_vs_w5,22,5,0.6666666666666666,0.9593450028232637
180,3j94B0pzSVs$_$17,missing,T,w1_vs_w5,22,5,0.1111111111111111,0.4409937888198759
181,3j94B0pzSVs$_$1,missing,T,w1_vs_w3,34,7,0.2727272727272727,0.5792207792207792
181,3j94B0pzSVs$_$1,missing,T,w3_vs_w5,34,7,0.5555555555555556,0.865546218487395
181,3j94B0pzSVs$_$1,missing,T,w1_vs_w5,34,7,0.16666666666666666,0.3674560733384262
182,3j94B0pzSVs$_$0,missing,T,w1_vs_w3,30,6,0.3333333333333333,0.2164627363737486
182,3j94B0pzSVs$_$0,missing,T,w3_vs_w5,30,6,0.7142857142857143,0.742825361512792
182,3j94B0pzSVs$_$0,missing,T,w1_vs_w5,30,6,0.3333333333333333,0.014905450500556172
183,4cFeG2ydm9A$_$8,missing,T,w1_vs_w3,16,4,0.6,0.6558823529411765
183,4cFeG2ydm9A$_$8,missing,T,w3_vs_w5,16,4,0.6,0.8794117647058824
183,4cFeG2ydm9A$_$8,missing,T,w1_vs_w5,16,4,0.3333333333333333,0.3588235294117647
184,4dV3slGSc60$_$10,missing,T,w1_vs_w3,22,5,0.6666666666666666,0.5392433653303219
184,4dV3slGSc60$_$10,missing,T,w3_vs_w5,22,5,0.42857142857142855,0.8464144551101074
184,4dV3slGSc60$_$10,missing,T,w1_vs_w5,22,5,0.42857142857142855,0.339356295878035
185,4dV3slGSc60$_$12,missing,T,w1_vs_w3,20,4,0.14285714285714285,0.7789473684210525
185,4dV3slGSc60$_$12,missing,T,w3_vs_w5,20,4,0.3333333333333333,0.7127819548872181
185,4dV3slGSc60$_$12,missing,T,w1_vs_w5,20,4,0.3333333333333333,0.5052631578947367
186,4dV3slGSc60$_$22,missing,T,w1_vs_w3,48,10,0.25,0.6203490110027384
186,4dV3slGSc60$_$22,missing,T,w3_vs_w5,48,10,0.42857142857142855,0.8971993052540165
186,4dV3slGSc60$_$22,missing,T,w1_vs_w5,48,10,0.1111111111111111,0.4955084540593227
187,4dV3slGSc60$_$9,missing,T,w1_vs_w3,20,4,0.14285714285714285,0.5398496240601504
187,4dV3slGSc60$_$9,missing,T,w3_vs_w5,20,4,0.3333333333333333,0.6962406015037594
187,4dV3slGSc60$_$9,missing,T,w1_vs_w5,20,4,0.14285714285714285,0.08721804511278194
188,4dV3slGSc60$_$8,missing,T,w1_vs_w3,24,5,0.42857142857142855,0.8053924956646441
188,4dV3slGSc60$_$8,missing,T,w3_vs_w5,24,5,1.0,0.9660869565217389
188,4dV3slGSc60$_$8,missing,T,w1_vs_w5,24,5,0.42857142857142855,0.7401609220416978
189,50103$_$3,missing,A,w1_vs_w3,45,9,0.5,0.7593962592854793
189,50103$_$3,missing,A,w3_vs_w5,45,9,0.6363636363636364,0.896619893137978
189,50103$_$3,missing,A,w1_vs_w5,45,9,0.6363636363636364,0.6382691632935519
