sample_index,sample_id,baseline,modality,position,is_valid_non_special,TEXT_MISSING_OOD_CAUTION,signed_classification_score,absolute_classification_sensitivity,support_classification_score,regression_score,normalized_support_cls,normalized_regression,combined_score,combined_score_w1,combined_score_w3,combined_score_w5,natural_zero_modality
18,18,zero,A,13,True,False,0.06402994791666666,0.06402994791666666,0.06402994791666666,0.04302096744378378,0.03456334563345633,0.030058197693902073,0.032310771663679204,0.035401040719778384,0.030625877470298525,0.03267279558974842,False
18,18,zero,A,14,True,False,0.060986328125,0.060986328125,0.060986328125,0.0426043007771171,0.032920400632577757,0.02976707804264151,0.03134373933760963,0.01573396301310778,0.031222848434532356,0.034658083144320215,False
18,18,zero,A,15,True,False,0.07504882812500001,0.07504882812500001,0.07504882812500001,0.04416680077711718,0.04051133368476542,0.030858776734868636,0.03568505520981703,0.037678228510041864,0.034600433282807076,0.03593264429168298,False
18,18,zero,A,16,True,False,0.07623697916666666,0.07623697916666666,0.07623697916666666,0.04093763411045043,0.04115269724125813,0.028602599437599303,0.03487764833942872,0.028362156356033476,0.036645946596967995,0.03519810836066445,False
18,18,zero,A,17,True,False,0.07320963541666667,0.07320963541666667,0.07320963541666667,0.04427096744378375,0.03951853804252328,0.030931556647683704,0.0352250473451035,0.04177437196065678,0.035788468268593075,0.03350866020017335,False
18,18,zero,A,18,True,False,0.061523437499999986,0.061523437499999986,0.061523437499999986,0.038984509110450476,0.03321033210332103,0.0272379760723155,0.030224154087818263,0.0353714234350707,0.02915173836875082,0.029799989852934545,False
18,18,zero,A,19,True,False,0.03649088541666667,0.04088541666666667,0.03868815104166667,0.030937634110450418,0.020883851695659813,0.021615727807346066,0.02124978975150294,0.005841189590356933,0.01972258069950436,0.025395780761036345,False
18,18,zero,A,20,True,False,0.036181640625000004,0.036181640625000004,0.036181640625000004,0.028099092443783762,0.019530838165524516,0.019632475183133567,0.01958165667432904,0.014491708621498803,0.015728335078056863,0.023005731301702664,False
18,18,zero,A,21,True,False,0.036181640625,0.036181640625,0.036181640625,0.029713675777117067,0.019530838165524513,0.020760563831768185,0.02014570099864635,0.018558234787406026,0.016860103636830125,0.02249204688625955,False
18,18,zero,A,22,True,False,0.042317708333333336,0.042317708333333336,0.042317708333333336,0.03299492577711708,0.022843085573712882,0.023053131085445034,0.022948108329578956,0.018558234787406026,0.021319097559547022,0.02486841193015013,False
18,18,zero,A,23,True,False,0.05126953125,0.05126953125,0.05126953125,0.04158867577711718,0.027675276752767528,0.029057473892693975,0.02836637532273075,0.024990800597700456,0.025255107773087888,0.0309473567371112,False
18,18,zero,A,24,True,False,0.06778971354166667,0.06778971354166667,0.06778971354166667,0.047526175777117194,0.03659286592865929,0.03320592892315684,0.034899397425908064,0.027297605672671622,0.03315779787556172,0.03753998595951538,False
18,18,zero,A,25,True,False,0.085595703125,0.085595703125,0.085595703125,0.05466159244378383,0.04620453347390617,0.03819135295099376,0.04219794321244996,0.02672090440392883,0.0458480695772696,0.04320760306042483,False
18,18,zero,A,26,True,False,0.11876627604166667,0.11876627604166667,0.11876627604166667,0.06135430077711715,0.06410999824283957,0.04286746234936635,0.05348873029610296,0.07294585775747552,0.05646329325140817,0.047649306091575666,False
18,18,zero,A,27,True,False,0.11482747395833333,0.11482747395833333,0.11482747395833333,0.06627617577711707,0.061983834124055524,0.04630631322988156,0.05414507367696854,0.07889057415315022,0.05699809084594756,0.04721567210882102,False
18,18,zero,A,28,True,False,0.08815104166666667,0.08815104166666667,0.08815104166666667,0.048567842443783725,0.04758390441047267,0.03393372805130812,0.04075881623089039,0.023171844937348356,0.04476075356014572,0.04203033606827035,False
18,18,zero,A,29,True,False,0.07161458333333333,0.07161458333333333,0.07161458333333333,0.043645967443783816,0.03865752943243718,0.030494877170792925,0.03457620330161505,0.03191121582261395,0.031341288231239536,0.037100814205456134,False
18,18,zero,A,30,True,False,0.05424804687499999,0.05424804687499999,0.05424804687499999,0.03479180077711707,0.02928307854507116,0.024308584581506153,0.026795831563288658,0.015674728443692068,0.022034508320488037,0.03202337264560157,False
18,18,zero,A,31,True,False,0.046044921875000006,0.046044921875000006,0.046044921875000006,0.030885550777117122,0.024855034264628362,0.02157933785093852,0.023217186057783442,0.006979783485488672,0.02083859741112645,0.02806648195190112,False
18,18,zero,A,32,True,False,0.054671223958333334,0.054671223958333334,0.054671223958333334,0.03338555077711708,0.029511509400808295,0.0233260557585018,0.026418782579655048,0.028421390925449184,0.024288200533565042,0.02729548011161506,False
18,18,zero,A,33,True,False,0.059244791666666664,0.059244791666666664,0.059244791666666664,0.033255342443783836,0.03198031980319803,0.02323508086748294,0.027607700335340483,0.025493458654673694,0.028601188927060258,0.027462146778281727,False
18,18,zero,A,34,True,False,0.059895833333333336,0.059895833333333336,0.059895833333333336,0.03458346744378375,0.03233175188894746,0.02416302475587589,0.02824738832241168,0.03188159853790593,0.031323567403194474,0.025632372752025095,False
18,18,zero,A,35,True,False,0.05006510416666666,0.050944010416666664,0.05050455729166666,0.032838675777117056,0.027262344052011944,0.02294396121622231,0.025103152634117127,0.033049809717745356,0.027743710598685335,0.02184618324918941,False
18,18,zero,A,36,True,False,0.028076171875,0.037548828125,0.0328125,0.02630221744378368,0.017712177121771217,0.018377021687072382,0.0180445994044218,0.0202883385936344,0.019117733811694904,0.016931849048924797,False
18,18,zero,A,37,True,False,-0.005891927083333333,0.030891927083333333,0.0125,0.019088675777117058,0.006747496046389035,0.01333701272462412,0.010042254385506579,0.005841189590356933,0.009480397243532323,0.011261700670923733,False
18,18,zero,A,38,True,False,-0.03287760416666666,0.03834635416666666,0.002734375,0.011067842443783709,0.0014760147601476014,0.007732959437858498,0.00460448709900305,0.0011683448709988963,0.0029522622359277814,0.006348394500644233,False
18,18,zero,A,39,True,False,-0.042399088541666664,0.042399088541666664,0.0,0.00697921137015008,0.0,0.004876285392364237,0.0024381426961821184,0.002336288668519382,0.001476154153486194,0.003059198503595551,False
18,18,zero,A,40,True,False,-0.03850911458333333,0.03850911458333333,0.0,0.004609509110450402,0.0,0.0032206048433199718,0.0016103024216599859,0.0011683448709988963,0.0012077708657695556,0.001955891359961259,False
18,18,zero,A,41,True,False,-0.0294921875,0.0294921875,0.0,0.005859479308128127,0.0,0.004093942974601624,0.002046971487300812,0.005841189590356933,0.0012077401517398179,0.001755290061118671,False
18,18,zero,A,42,True,False,-0.025960286458333332,0.025960286458333332,0.0,0.005937485098838891,0.0,0.004148444619212875,0.0020742223096064374,0.004672711028198566,0.0012077094377100804,0.0020561920093825673,False
18,18,zero,A,43,True,False,-0.03380533854166667,0.03380533854166667,0.0,0.00919269343217221,0.0,0.00642281689468592,0.00321140844734296,0.004672711028198566,0.002147050944718353,0.003560701750702064,False
